s,i,w
17724,27485,3
17724,18680,3
17724,17516,3
17724,11563,13
17724,10755,5
17879,100988,4
17879,40030,4
17879,27244,9
17879,26374,4
17879,25012,3
17879,24602,3
17879,23265,8
17879,22191,8
17879,19915,3
17879,19851,4
17879,17273,3
17879,16263,8
17879,16122,6
17879,15449,9
17879,15132,7
17879,13288,16
17879,12312,39
17879,10755,4
17879,10668,5
17879,10468,14
17879,10105,6
18213,159288,3
18213,156686,3
18213,152682,4
18213,102708,4
18213,30487,4
18213,29564,6
18213,28585,6
18213,28267,3
18213,27950,5
18213,25247,5
18213,24895,3
18213,21677,7
18213,20726,4
18213,19588,3
18213,17855,8
18213,17801,9
18213,17058,4
18213,15697,43
18213,15132,3
18213,14590,16
18213,13756,5
18213,13612,24
18213,13538,5
18213,13224,3
18213,11563,9
18213,10823,13
18213,10294,3
18837,40030,3
18837,22191,6
18837,17273,13
18837,16263,4
18837,12337,3
18837,11563,4
18837,10755,10
20183,154880,3
20183,153286,3
20183,153199,6
20183,102746,3
20183,40514,5
20183,22618,8
20183,22388,4
20183,21251,3
20183,20462,28
20183,20309,3
20183,20131,3
20183,20027,5
20183,18816,8
20183,14729,3
20183,14132,8
20183,13678,10
20183,13497,8
20183,13377,3
20183,13353,3
20183,13266,9
20183,12954,3
20183,12785,14
20183,12312,15
20183,10755,6
20183,10170,8
20875,40030,6
20875,26710,14
20875,26374,3
20875,25517,3
20875,23954,5
20875,23265,4
20875,22191,13
20875,19386,7
20875,16263,10
20875,16185,3
20875,16122,11
20875,15132,5
20875,14224,6
20875,13288,7
20875,12312,32
20875,12092,7
20875,10294,4
21758,164042,5
21758,154122,4
21758,153994,3
21758,102708,4
21758,102707,16
21758,25219,4
21758,24151,3
21758,24142,4
21758,23894,8
21758,22307,18
21758,21830,10
21758,21131,5
21758,20334,11
21758,18931,4
21758,18886,16
21758,18729,14
21758,18617,8
21758,18385,10
21758,17715,12
21758,17704,8
21758,17607,7
21758,15979,17
21758,13339,6
21758,12752,19
21758,10764,4
21899,100784,4
21899,30487,6
21899,22388,4
21899,20462,7
21899,20027,3
21899,18816,6
21899,12954,4
21899,12785,9
21899,12312,12
21899,10699,27
21899,10632,8
23938,169911,3
23938,164554,3
23938,159288,3
23938,156686,5
23938,154996,14
23938,29817,3
23938,26304,8
23938,23767,7
23938,21620,11
23938,20170,5
23938,17535,7
23938,17392,6
23938,17058,4
23938,16155,8
23938,15979,3
23938,14308,4
23938,12228,34
23938,12092,7
23938,11563,7
23938,10823,3
23938,10699,4
24291,40030,7
24291,36128,7
24291,28684,4
24291,28551,4
24291,26903,3
24291,26710,11
24291,26414,3
24291,26295,3
24291,25585,10
24291,25192,7
24291,24895,4
24291,24281,3
24291,23954,13
24291,23658,3
24291,22191,22
24291,20170,7
24291,19454,6
24291,17273,11
24291,16381,4
24291,16263,7
24291,16168,5
24291,16122,33
24291,15411,7
24291,15132,3
24291,14740,9
24291,14590,3
24291,14026,5
24291,13288,7
24291,13028,4
24291,12312,56
24291,12228,7
24291,12092,16
24291,10668,4
24291,10468,13
24304,40030,5
24304,36128,3
24304,28915,10
24304,28684,3
24304,28551,5
24304,26710,3
24304,26295,5
24304,25192,19
24304,22618,5
24304,20269,4
24304,19915,4
24304,19454,7
24304,17273,4
24304,16783,3
24304,16263,5
24304,16122,14
24304,15132,12
24304,14590,4
24304,13288,4
24304,12954,8
24304,12312,28
24304,10668,19
29744,159085,4
29744,158710,3
29744,27244,7
29744,20462,3
29744,19454,8
29744,15697,3
29744,15449,7
29744,15132,4
29744,14590,17
29744,12954,11
29744,12785,4
29744,12312,3
29744,10699,7
29744,10668,6
30293,26710,3
30293,16263,8
30293,15132,15
30293,12228,3
31353,158944,11
31353,102942,7
31353,21677,5
31353,21600,3
31353,21430,3
31353,21131,10
31353,20726,7
31353,20462,4
31353,20426,5
31353,17704,3
31353,15697,10
31353,14026,4
31353,13756,7
31535,159085,4
31535,158944,7
31535,153199,5
31535,26842,3
31535,25897,4
31535,22947,4
31535,22388,18
31535,20462,22
31535,17127,3
31535,15449,6
31535,15092,9
31535,14590,11
31535,13288,5
31535,12312,7
31535,10755,3
31535,10699,33
31535,10632,17
31535,10468,4
31535,10170,5
31535,10098,6
32739,164554,4
32739,164112,7
32739,156686,3
32739,102624,5
32739,30232,6
32739,28585,12
32739,26781,3
32739,23767,3
32739,23164,3
32739,21620,3
32739,20726,4
32739,20691,3
32739,17535,5
32739,17058,8
32739,16783,4
32739,15697,22
32739,14590,9
32739,13986,4
32739,13612,16
32739,13538,4
32739,11563,14
32739,10823,18
39602,159067,4
39602,152682,3
39602,36128,5
39602,28915,5
39602,28684,3
39602,27665,5
39602,27244,3
39602,26295,4
39602,25585,3
39602,25192,12
39602,20269,8
39602,19454,4
39602,16783,4
39602,16122,10
39602,15449,8
39602,15132,4
39602,14590,17
39602,13497,4
39602,13288,4
39602,13224,6
39602,12954,3
39602,12312,34
39602,10668,10
39602,10468,11
39602,10294,4
39678,27485,3
39678,24151,5
39678,17516,4
39678,17199,3
39678,16263,7
39678,14224,5
39678,11563,18
39678,10755,6
42026,164554,3
42026,159288,8
42026,154996,8
42026,103483,3
42026,102708,4
42026,30232,5
42026,29350,3
42026,26304,6
42026,24151,3
42026,23767,6
42026,21677,4
42026,21620,3
42026,20726,3
42026,20376,5
42026,18886,4
42026,18617,6
42026,17801,4
42026,17535,18
42026,17392,20
42026,17058,10
42026,16155,8
42026,15697,13
42026,14308,7
42026,14224,3
42026,13986,4
42026,13682,4
42026,12228,24
42026,11563,7
42026,10823,20
42026,10764,8
42026,10699,3
42571,103483,3
42571,30748,4
42571,29350,3
42571,24151,8
42571,23767,3
42571,21620,3
42571,20376,3
42571,20170,3
42571,18617,3
42571,17633,3
42571,17392,4
42571,15979,5
42571,14026,3
42571,12312,4
42571,12228,16
42571,11563,12
42571,10823,13
42571,10764,3
42571,10699,3
43904,154880,8
43904,153286,8
43904,102942,7
43904,23041,5
43904,22618,4
43904,22246,4
43904,21430,3
43904,20691,7
43904,20462,46
43904,20131,8
43904,18247,11
43904,16139,7
43904,15697,4
43904,15656,13
43904,14132,7
47873,153286,4
47873,102746,3
47873,40514,5
47873,28291,5
47873,22947,4
47873,22618,9
47873,22388,3
47873,20462,17
47873,20309,9
47873,20131,8
47873,18952,3
47873,14729,4
47873,13678,4
47873,13497,4
47873,13353,9
47873,13266,3
47873,12785,3
47873,12312,16
48571,169911,6
48571,159288,4
48571,154996,4
48571,102708,4
48571,30232,9
48571,29817,9
48571,28585,3
48571,28267,7
48571,26304,4
48571,24895,5
48571,23771,6
48571,23767,3
48571,21620,3
48571,20993,9
48571,20376,6
48571,17801,3
48571,17535,22
48571,17392,4
48571,17058,9
48571,16783,4
48571,16155,16
48571,15697,18
48571,14590,4
48571,14224,3
48571,13986,5
48571,13682,3
48571,13612,3
48571,13538,11
48571,12228,10
48571,12092,3
48571,11563,13
48571,10823,17
49001,169911,3
49001,164554,3
49001,164112,3
49001,159288,3
49001,156686,3
49001,154996,9
49001,29817,7
49001,28585,3
49001,28267,5
49001,27950,3
49001,26304,13
49001,24895,3
49001,23767,5
49001,23164,3
49001,21620,4
49001,20993,7
49001,20726,4
49001,20376,7
49001,17855,3
49001,17535,28
49001,17392,5
49001,17058,10
49001,16155,12
49001,15697,25
49001,13682,5
49001,13612,4
49001,13538,3
49001,12228,19
49001,12092,4
49001,11563,6
49001,10823,19
53614,155062,4
53614,22150,9
53614,19386,8
53614,14026,7
53614,13435,19
53614,13288,3
53614,13224,3
53614,11563,10
53614,10755,19
13325,28915,8
13325,27665,5
13325,27244,9
13325,26295,7
13325,25192,11
13325,20269,3
13325,19915,4
13325,19454,10
13325,17127,3
13325,16122,3
13325,15132,16
13325,14590,28
13325,12954,14
13325,12312,35
13325,11563,6
13325,10699,20
13325,10668,16
13325,10632,8
13325,10468,27
13325,10451,3
15420,25142,6
15420,23443,3
15420,22150,7
15420,21631,8
15420,21303,5
15420,20170,4
15420,19851,5
15420,19386,3
15420,16263,3
15420,15536,4
15420,14224,3
15420,13435,5
15420,11563,32
15420,10755,3
15420,10699,10
15420,10451,7
19470,155062,3
19470,40030,7
19470,27665,3
19470,26710,8
19470,25848,4
19470,25247,4
19470,23954,4
19470,22191,10
19470,17273,4
19470,16263,16
19470,16122,5
19470,15922,3
19470,15132,19
19470,14224,4
19470,13288,7
19470,12092,4
19470,10755,5
19470,10451,3
19470,10334,3
23961,40030,7
23961,36128,3
23961,26710,9
23961,25848,9
23961,25517,3
23961,25192,4
23961,23265,5
23961,22191,5
23961,19386,4
23961,16263,12
23961,16122,11
23961,15132,3
23961,13288,4
23961,12312,26
23961,12092,6
23961,10755,6
23961,10294,3
24290,169911,3
24290,154996,10
24290,28267,8
24290,26304,7
24290,24241,3
24290,24151,10
24290,23894,4
24290,23771,7
24290,23767,10
24290,23164,4
24290,21620,3
24290,20993,4
24290,20269,4
24290,20170,4
24290,19454,4
24290,18617,6
24290,17535,6
24290,17392,3
24290,17058,3
24290,12228,27
24290,12092,7
24290,11563,10
24290,10764,7
25315,159288,3
25315,158815,3
25315,152682,3
25315,36128,5
25315,28915,7
25315,28684,7
25315,28551,6
25315,27244,5
25315,26414,6
25315,26295,8
25315,25585,3
25315,25192,15
25315,24151,5
25315,19606,3
25315,19454,8
25315,16783,3
25315,16122,12
25315,15449,4
25315,15132,5
25315,14590,29
25315,12954,3
25315,12312,30
25315,12244,3
25315,11563,8
25315,10699,9
25315,10668,7
25315,10468,4
25568,103483,3
25568,102708,5
25568,36128,4
25568,28684,7
25568,28551,4
25568,28267,3
25568,27950,3
25568,26304,6
25568,23771,4
25568,20993,3
25568,20691,4
25568,20376,4
25568,17801,13
25568,17535,16
25568,17058,3
25568,16155,5
25568,15697,27
25568,14590,5
25568,13612,6
25568,12228,3
25568,12092,4
25568,11563,5
25568,10823,15
26525,158815,7
26525,157206,4
26525,40030,5
26525,27485,3
26525,25848,3
26525,24151,8
26525,18188,4
26525,16263,22
26525,15132,17
26525,12228,7
26525,12092,4
27278,100988,3
27278,40030,5
27278,36128,3
27278,28551,4
27278,26710,4
27278,26414,4
27278,26295,6
27278,25848,3
27278,25585,8
27278,25192,11
27278,24151,4
27278,23164,3
27278,22191,9
27278,17273,3
27278,16263,9
27278,16122,13
27278,15132,12
27278,14590,3
27278,13288,4
27278,12312,3
27278,12092,3
151741,158815,5
151741,100988,3
151741,40030,6
151741,37455,3
151741,25848,3
151741,24151,3
151741,23164,3
151741,21929,3
151741,21303,4
151741,18701,3
151741,18680,3
151741,16783,4
151741,16263,12
151741,15132,5
151741,14224,4
151741,12228,4
151741,12216,3
151741,12092,12
151741,11563,7
14861,157443,3
14861,153286,3
14861,28291,4
14861,21418,5
14861,21064,7
14861,18952,3
14861,17273,3
14861,15922,9
14861,15390,3
14861,13353,4
14861,12785,9
14861,12337,4
14861,12312,15
14861,12011,4
14861,10755,22
14861,10105,4
15293,153199,5
15293,22947,7
15293,22618,14
15293,22388,4
15293,20462,6
15293,20309,4
15293,18816,3
15293,15656,4
15293,14729,4
15293,14132,6
15293,13678,6
15293,13497,3
15293,12312,22
15725,157443,16
15725,27485,4
15725,21064,4
15725,17273,3
15725,15922,9
15725,12337,5
15725,12312,4
15725,10755,8
16104,164112,3
16104,164042,9
16104,22246,3
16104,21131,3
16104,20426,6
16104,19368,5
16104,19116,3
16104,18886,5
16104,18729,4
16104,18385,3
16104,17704,11
16104,12752,6
16157,164554,4
16157,159288,9
16157,156686,5
16157,103483,7
16157,102942,7
16157,30232,3
16157,28585,8
16157,28267,6
16157,22078,15
16157,21677,3
16157,21430,9
16157,20376,7
16157,20269,6
16157,20170,4
16157,18729,3
16157,17801,9
16157,17535,10
16157,17058,4
16157,16155,5
16157,13146,3
16157,12228,9
22052,27161,6
22052,23286,7
22052,20149,4
22052,17273,7
22052,16139,3
22052,14026,11
22052,13678,16
22052,13667,8
22052,13497,19
22052,13377,4
22052,13353,11
22052,13266,6
22052,13206,5
22052,13028,9
22052,12954,24
22052,12785,42
22052,12337,3
22052,12312,22
22052,12011,16
22052,10755,15
22362,159288,4
22362,153286,3
22362,28291,4
22362,23115,3
22362,22191,3
22362,20462,11
22362,18816,15
22362,18247,3
22362,13678,19
22362,13353,3
22362,13266,5
22362,12954,3
22362,12785,13
22362,12312,30
22838,157443,3
22838,155062,8
22838,40030,12
22838,37455,6
22838,28429,3
22838,27485,4
22838,26710,11
22838,23561,4
22838,22191,8
22838,20170,16
22838,18680,16
22838,17273,3
22838,15922,5
22838,13667,4
22838,13497,3
22838,13288,7
22838,13206,5
22838,13028,3
22838,12954,18
22838,12312,24
22838,12011,3
22838,10755,11
23640,159288,3
23640,158815,3
23640,40030,7
23640,37455,19
23640,30168,4
23640,28684,3
23640,27485,14
23640,26710,6
23640,25192,4
23640,23954,5
23640,22191,8
23640,20170,14
23640,18680,7
23640,16263,10
23640,16185,3
23640,15922,3
23640,14740,3
23640,14590,3
23640,13667,6
23640,13288,6
23640,13028,3
23640,12312,7
23640,12092,5
23640,12011,3
23640,10468,3
23640,10451,4
23640,10334,5
28621,164042,11
28621,159247,5
28621,159206,7
28621,157193,8
28621,154880,5
28621,153640,6
28621,102707,4
28621,102624,3
28621,45116,5
28621,29631,7
28621,28393,3
28621,27950,4
28621,23894,5
28621,23538,3
28621,22618,3
28621,22328,9
28621,22307,16
28621,21131,7
28621,20426,3
28621,20334,5
28621,20276,3
28621,20133,5
28621,19368,11
28621,19116,4
28621,19033,8
28621,18931,3
28621,18886,7
28621,18816,3
28621,18385,13
28621,17715,6
28621,17704,20
28621,17607,5
28621,15880,5
28621,13339,5
28621,12752,5
28621,11344,5
30562,27485,3
30562,23571,3
30562,21064,3
30562,19606,5
30562,18680,4
30562,15390,3
30562,14026,3
30562,13206,6
30562,12954,4
30562,12312,5
30562,12011,3
30562,10755,12
30637,27485,7
30637,22618,4
30637,18680,5
30637,15390,3
30637,10755,13
31563,156686,3
31563,154670,4
31563,154312,3
31563,154122,6
31563,102707,8
31563,29631,4
31563,29350,4
31563,25219,5
31563,24142,8
31563,23894,7
31563,23220,8
31563,22809,5
31563,22307,6
31563,21830,4
31563,20334,7
31563,19517,8
31563,18931,3
31563,18886,10
31563,18729,3
31563,18617,10
31563,18385,3
31563,17704,3
31563,16531,4
31563,15979,22
31563,13224,5
31563,13146,3
31563,12752,9
31563,12312,3
31563,10764,27
32006,164554,20
32006,164112,5
32006,159288,5
32006,156686,6
32006,103483,10
32006,102942,9
32006,102708,3
32006,102707,3
32006,28585,4
32006,28267,12
32006,22078,14
32006,21430,3
32006,20376,11
32006,20269,16
32006,17801,10
32006,17535,8
32006,17058,4
32006,16155,13
32006,14224,3
32006,12228,6
35096,159206,8
35096,157193,3
35096,154880,4
35096,153640,4
35096,29631,11
35096,28393,4
35096,22618,9
35096,22307,4
35096,20276,4
35096,20170,5
35096,19368,5
35096,19116,6
35096,19033,13
35096,18816,3
35096,18729,5
35096,18385,10
35096,18247,7
35096,17607,8
35096,15880,7
35096,13573,5
35096,13339,8
37495,174427,17
37495,169911,3
37495,164042,10
37495,156686,7
37495,154122,10
37495,103483,5
37495,102708,14
37495,102707,5
37495,45116,8
37495,40030,4
37495,29631,6
37495,28393,4
37495,27030,7
37495,24402,3
37495,24142,5
37495,22809,7
37495,22307,21
37495,22196,3
37495,21830,3
37495,21620,6
37495,21131,7
37495,20726,4
37495,20334,4
37495,20133,9
37495,19116,5
37495,18931,7
37495,18886,10
37495,18729,9
37495,18617,3
37495,18385,6
37495,17715,3
37495,17704,13
37495,17607,11
37495,17535,5
37495,17392,3
37495,17058,3
37495,15979,9
37495,13756,4
37495,13339,6
37495,13224,3
37495,12752,19
37495,11917,4
39485,25219,11
39485,24843,4
39485,23894,6
39485,23022,4
39485,22328,3
39485,21360,5
39485,20462,5
39485,20248,3
39485,18931,3
39485,15880,4
39485,11628,7
39485,10775,3
39485,10764,50
55504,159288,6
55504,102942,3
55504,40030,9
55504,37455,18
55504,27485,8
55504,26710,20
55504,25517,4
55504,23561,4
55504,22191,4
55504,20170,15
55504,18680,12
55504,17273,4
55504,16122,7
55504,15922,3
55504,14590,8
55504,13678,4
55504,13667,7
55504,13497,6
55504,13288,7
55504,13028,8
55504,12954,9
55504,12312,20
55504,12092,4
55504,11523,4
55504,10668,6
55504,10468,5
55504,10451,3
63568,164042,4
63568,157193,3
63568,154880,6
63568,153640,9
63568,45116,5
63568,22618,5
63568,20426,6
63568,19368,5
63568,19116,3
63568,19033,10
63568,18385,7
63568,17704,6
63568,14132,7
63568,13339,3
104282,164554,4
104282,156686,8
104282,103483,10
104282,102942,4
104282,102708,10
104282,30232,3
104282,29817,3
104282,28585,7
104282,28551,3
104282,28267,7
104282,26304,6
104282,22078,8
104282,21430,4
104282,20269,10
104282,17801,7
104282,17535,9
104282,17058,14
104282,16783,3
104282,16155,14
104282,15697,9
104282,13146,5
104282,12228,29
104282,10823,5
154881,158815,5
154881,157443,6
154881,40030,7
154881,37455,7
154881,27485,9
154881,23561,3
154881,21929,9
154881,20170,10
154881,19454,3
154881,18680,11
154881,17421,3
154881,16263,9
154881,16122,6
154881,14590,6
154881,13667,5
154881,13288,13
154881,12954,3
154881,12312,9
154881,12092,3
154881,12011,3
154881,10451,5
14212,174427,27
14212,159683,3
14212,156686,6
14212,154122,8
14212,153286,3
14212,102707,12
14212,24402,4
14212,24151,5
14212,23894,8
14212,23658,4
14212,23286,4
14212,23164,5
14212,20376,7
14212,20334,4
14212,20170,23
14212,18886,8
14212,18617,18
14212,17801,8
14212,17392,7
14212,17058,8
14212,16155,10
14212,15979,35
14212,14559,5
14212,13146,21
14212,12935,4
14212,12752,3
14212,12228,21
14212,12092,3
14212,11917,15
14212,10764,7
15379,27485,3
15379,21064,3
15379,10755,26
16331,154880,10
16331,25585,6
16331,25247,3
16331,22947,3
16331,20726,4
16331,20462,4
16331,20131,15
16331,17801,5
16331,17058,3
16331,15697,10
16331,14590,10
16331,14132,3
16331,13612,8
16331,10699,5
16434,164554,5
16434,164112,4
16434,157193,7
16434,102942,6
16434,24142,4
16434,22307,3
16434,22078,4
16434,21677,3
16434,21430,11
16434,20376,4
16434,18931,3
16434,18886,3
16434,18729,6
16434,17801,6
16434,17535,5
16434,17058,7
16434,13756,3
16434,13146,4
16636,13667,3
16636,13266,3
16636,12954,3
16636,10755,8
17110,26710,3
17110,15390,9
17110,11563,5
17110,10755,4
17371,164042,7
17371,102942,5
17371,102707,4
17371,45116,4
17371,29631,4
17371,22307,18
17371,21430,5
17371,20334,4
17371,19033,4
17371,18886,4
17371,18729,8
17371,18385,4
17371,17704,7
17371,17607,7
17371,12752,3
18070,100988,3
18070,27485,6
18070,22150,5
18070,18680,3
18070,11563,14
20531,174427,6
20531,164042,5
20531,155062,3
20531,154122,5
20531,102707,7
20531,28393,3
20531,28267,3
20531,26903,3
20531,24142,4
20531,23894,6
20531,23220,4
20531,23022,3
20531,22809,4
20531,22307,8
20531,21830,8
20531,20170,11
20531,18931,4
20531,18886,9
20531,18617,22
20531,18385,3
20531,15979,24
20531,13146,3
20531,12752,12
20531,12469,6
20531,11917,7
20531,10764,24
22341,174427,27
22341,159288,3
22341,154996,19
22341,101025,3
22341,40030,3
22341,29564,3
22341,24402,4
22341,23286,5
22341,23164,8
22341,22809,3
22341,22307,3
22341,22191,6
22341,21631,3
22341,21620,4
22341,20993,7
22341,20170,28
22341,18617,14
22341,17801,4
22341,17535,12
22341,17392,3
22341,17273,4
22341,17058,4
22341,16155,14
22341,16122,3
22341,15979,17
22341,15697,6
22341,14590,3
22341,14026,4
22341,13146,25
22341,12935,5
22341,12752,7
22341,12399,3
22341,12228,115
22341,12092,4
22341,11917,31
22341,10823,3
22498,40030,4
22498,26710,7
22498,22191,8
22498,18680,4
22498,17273,10
22498,15390,5
22498,14026,7
22498,13678,4
22498,13667,10
22498,13497,3
22498,13353,3
22498,13206,9
22498,12954,14
22498,12785,6
22498,12312,34
22498,10755,27
22573,159288,8
22573,26710,9
22573,25585,5
22573,23561,3
22573,23286,7
22573,22191,21
22573,20170,19
22573,18816,21
22573,17273,16
22573,16139,4
22573,15411,3
22573,14590,10
22573,14026,11
22573,13678,9
22573,13667,18
22573,13497,10
22573,13353,4
22573,13288,4
22573,13028,7
22573,12954,30
22573,12785,12
22573,12312,40
22573,10755,3
22573,10668,3
22573,10468,6
22802,154056,7
22802,40030,3
22802,23286,6
22802,15922,4
22802,13667,4
22802,13435,3
22802,13288,6
22802,13206,4
22802,12312,10
22802,10755,12
23352,164042,3
23352,159206,3
23352,157193,10
23352,154880,10
23352,153640,3
23352,45116,5
23352,29631,6
23352,28393,4
23352,27950,3
23352,22618,9
23352,22328,9
23352,22196,6
23352,20426,4
23352,19368,8
23352,19116,8
23352,19033,7
23352,18886,3
23352,18385,4
23352,18247,3
23352,17704,15
23352,17607,8
23352,15880,9
23352,13339,3
23352,12785,4
23352,12752,4
23352,11344,17
26237,169911,5
26237,164112,6
26237,164042,4
26237,159206,8
26237,156686,3
26237,154886,5
26237,29631,5
26237,29564,6
26237,27950,3
26237,23027,3
26237,21131,12
26237,18931,4
26237,13756,6
26237,13612,9
26237,13538,4
26237,13339,9
26237,13224,4
28199,157443,14
28199,37455,3
28199,21064,4
28199,17273,7
28199,15922,9
28199,13497,4
28199,12337,4
28199,12312,13
28199,11563,4
28199,10755,10
28199,10468,9
30797,174427,4
30797,164554,7
30797,159288,6
30797,102708,7
30797,30232,3
30797,29431,4
30797,29350,6
30797,28267,4
30797,23894,7
30797,21620,4
30797,20376,4
30797,18617,5
30797,17392,12
30797,15979,10
30797,14440,4
30797,14345,3
30797,14308,9
30797,11563,10
30797,10764,4
41742,174427,35
41742,164554,6
41742,155062,4
41742,154122,3
41742,103483,4
41742,102708,5
41742,102707,12
41742,28267,3
41742,26903,3
41742,24151,6
41742,23894,5
41742,23220,3
41742,23164,4
41742,22809,3
41742,22307,11
41742,22191,4
41742,21677,3
41742,21620,4
41742,20376,7
41742,20276,4
41742,20269,3
41742,20170,19
41742,18886,8
41742,18729,4
41742,18617,15
41742,17801,9
41742,17058,11
41742,16155,10
41742,15979,38
41742,14132,4
41742,13682,10
41742,13146,46
41742,12752,4
41742,12228,18
41742,11917,29
41742,10764,6
41932,154886,6
41932,154880,5
41932,153640,5
41932,40514,3
41932,23041,4
41932,22618,6
41932,22246,4
41932,21430,6
41932,20462,20
41932,20131,7
41932,20102,4
41932,19116,3
41932,18952,4
41932,18247,5
41932,16139,4
41932,15656,6
41932,14132,6
41932,14026,3
41932,12312,3
52515,159288,4
52515,40030,5
52515,37455,4
52515,26710,24
52515,25848,6
52515,25585,9
52515,23954,8
52515,23561,3
52515,23286,5
52515,22191,17
52515,20170,34
52515,18680,5
52515,17285,3
52515,17273,21
52515,16122,14
52515,15411,6
52515,15132,7
52515,14590,10
52515,14026,11
52515,13678,11
52515,13667,4
52515,13497,8
52515,13353,4
52515,13288,11
52515,12954,25
52515,12312,28
52515,12011,3
52515,10668,8
52515,10468,20
52515,10334,3
76604,174427,6
76604,164554,8
76604,159206,3
76604,156686,11
76604,153640,3
76604,103483,7
76604,29564,9
76604,26781,5
76604,25247,3
76604,21677,3
76604,21620,4
76604,21131,5
76604,20993,5
76604,20726,5
76604,20376,4
76604,20276,3
76604,20170,7
76604,18886,8
76604,18816,6
76604,17801,11
76604,17607,3
76604,17058,14
76604,13756,4
76604,13612,6
76604,13146,55
76604,12935,10
76604,12312,6
76604,11917,5
14967,155062,12
14967,153286,5
14967,31366,5
14967,26842,4
14967,20334,4
14967,20276,9
14967,19116,3
14967,18952,16
14967,18931,4
14967,18555,3
14967,17516,10
14967,13667,3
14967,13435,52
14967,13288,3
14967,13224,3
14967,12785,13
14967,12011,15
14967,10755,15
22555,40030,14
22555,26710,3
22555,24602,4
22555,23954,7
22555,22150,3
22555,19851,3
22555,19454,3
22555,19386,6
22555,17516,4
22555,17273,3
22555,16263,6
22555,14224,5
22555,13224,3
22555,12312,3
22555,12216,3
22555,12092,6
22555,10451,4
22555,10334,3
18193,100988,6
18193,26710,10
18193,22191,15
18193,17273,7
18193,16263,16
18193,16122,3
18193,15922,4
18193,15132,7
18193,13497,3
18193,13288,3
18193,12312,30
18193,10755,12
18193,10668,13
18193,10468,7
18903,159206,14
18903,156686,3
18903,154886,3
18903,154880,5
18903,32829,4
18903,30487,7
18903,25247,3
18903,21677,6
18903,21131,3
18903,20726,11
18903,18816,7
18903,15979,4
18903,15697,14
18903,14590,3
18903,13756,10
18903,13612,16
18903,13146,3
19948,159683,3
19948,159206,5
19948,157193,8
19948,154880,4
19948,45116,7
19948,29631,3
19948,22618,11
19948,22307,3
19948,20334,5
19948,20276,10
19948,20170,11
19948,20133,4
19948,19368,7
19948,18886,3
19948,18816,10
19948,18729,10
19948,18385,7
19948,18247,8
19948,15880,5
19948,13573,7
19948,12785,8
20541,159206,6
20541,154880,5
20541,152682,4
20541,32829,5
20541,30487,6
20541,30232,3
20541,29564,3
20541,26781,5
20541,25247,3
20541,21677,6
20541,20726,5
20541,20170,3
20541,18816,3
20541,17855,8
20541,17801,6
20541,15697,14
20541,14590,5
20541,13756,17
20541,13612,18
20541,13339,3
20541,13146,9
31032,164042,3
31032,159206,8
31032,157193,7
31032,156686,6
31032,154880,3
31032,153640,5
31032,102708,3
31032,45116,5
31032,29631,7
31032,29564,3
31032,28393,10
31032,27950,4
31032,22328,4
31032,21677,4
31032,20993,5
31032,20426,6
31032,20133,4
31032,19368,4
31032,19116,3
31032,19033,7
31032,18886,5
31032,18816,9
31032,18385,4
31032,18247,6
31032,17704,15
31032,17607,15
31032,13756,3
31032,13339,3
31032,13146,4
31032,11344,7
31032,10764,4
102017,157193,14
102017,103483,11
102017,45116,5
102017,29631,5
102017,28393,10
102017,27950,14
102017,23894,5
102017,22307,4
102017,21600,3
102017,20334,7
102017,19116,5
102017,18886,4
102017,18816,13
102017,18385,4
102017,17801,3
102017,17704,8
102017,13573,3
102017,13146,12
102017,12785,3
102017,12752,3
102017,11344,4
102017,10764,10
53181849341,164554,8
53181849341,159288,3
53181849341,103483,8
53181849341,102942,4
53181849341,36128,9
53181849341,30232,4
53181849341,29817,10
53181849341,28684,5
53181849341,26781,11
53181849341,26414,14
53181849341,26304,9
53181849341,26295,3
53181849341,25585,5
53181849341,25247,8
53181849341,23767,4
53181849341,23286,4
53181849341,23164,13
53181849341,22191,7
53181849341,20726,3
53181849341,20170,49
53181849341,19606,6
53181849341,18617,3
53181849341,18232,3
53181849341,17801,18
53181849341,17273,4
53181849341,17058,3
53181849341,15697,9
53181849341,14590,3
53181849341,13756,3
53181849341,13612,5
53181849341,13497,3
53181849341,13146,27
53181849341,12935,10
53181849341,12228,8
53181849341,12092,3
53181849341,11026,7
53181849341,10823,9
23850,30487,3
23850,26295,4
23850,25585,5
23850,23115,3
23850,20170,3
23850,19454,4
23850,15697,4
23850,15132,3
23850,14590,10
23850,12954,11
23850,12312,14
23850,10699,15
23850,10668,3
23850,10632,3
23850,10468,6
23850,10294,3
27763,156686,3
27763,30748,4
27763,24241,4
27763,24151,5
27763,23894,8
27763,20462,3
27763,20376,3
27763,19226,7
27763,18617,4
27763,17421,3
27763,17392,4
27763,14308,10
27763,11563,4
27763,10764,32
177539,174427,12
177539,164554,7
177539,164112,3
177539,154996,20
177539,103483,12
177539,30232,4
177539,29817,12
177539,29564,3
177539,28684,3
177539,26781,3
177539,26304,9
177539,23767,6
177539,23286,3
177539,23164,12
177539,22191,6
177539,21620,4
177539,20993,8
177539,20376,3
177539,20170,26
177539,19606,3
177539,18617,4
177539,18232,3
177539,17801,9
177539,17535,7
177539,17058,8
177539,16155,4
177539,15697,11
177539,13146,43
177539,12935,7
177539,12312,3
177539,12228,50
